MethStat	context	C	CG	CHG	CHH	CA	CC	CT	CH	CW
mean_mC_byChr	Cluster_54_32601	0.0056	NaN	NaN	0.0056	0.0278	0.0091	0.0000	0.0056	0.0038
mean_mC_byChr	Cluster_54_32602	0.0080	0.0000	0.0000	0.0115	0.0000	0.0250	0.0064	0.0092	0.0052
mean_mC_byChr	Cluster_54_32603	0.2000	NaN	NaN	0.2000	NaN	NaN	0.2000	0.2000	0.2000
mean_mC_byChr	Cluster_54_32605	0.0062	0.0000	0.0000	0.0080	0.0083	0.0000	0.0092	0.0072	0.0088
mean_mC_byChr	Cluster_54_32607	0.0275	0.0000	NaN	0.0287	0.0909	0.0212	0.0168	0.0287	0.0339
mean_mC_byChr	Cluster_54_32608	0.0061	0.0029	0.0085	0.0063	0.0049	0.0112	0.0064	0.0066	0.0056
mean_mC_byChr	Cluster_54_32609	0.0051	0.0050	0.0026	0.0055	0.0039	0.0052	0.0065	0.0051	0.0051
mean_mC_byChr	Cluster_54_3261	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32610	0.0205	0.0125	0.0133	0.0235	0.0631	0.0000	0.0027	0.0217	0.0264
mean_mC_byChr	Cluster_54_32611	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32612	0.0222	0.0000	NaN	0.0242	0.1000	0.0833	0.0093	0.0242	0.0183
mean_mC_byChr	Cluster_54_32613	0.0071	0.0105	0.0032	0.0072	0.0064	0.0044	0.0076	0.0065	0.0071
mean_mC_byChr	Cluster_54_32614	0.0054	0.0014	0.0091	0.0063	0.0064	0.0045	0.0082	0.0067	0.0072
mean_mC_byChr	Cluster_54_32615	0.0029	0.0000	0.0000	0.0038	0.0048	0.0056	0.0013	0.0034	0.0032
mean_mC_byChr	Cluster_54_32616	0.0052	0.0018	0.0038	0.0064	0.0086	0.0087	0.0039	0.0060	0.0050
mean_mC_byChr	Cluster_54_32618	0.0040	0.0054	0.0105	0.0027	0.0017	0.0021	0.0056	0.0036	0.0041
mean_mC_byChr	Cluster_54_3262	0.0033	0.0159	0.0030	0.0015	0.0028	0.0014	0.0010	0.0018	0.0019
mean_mC_byChr	Cluster_54_32621	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32622	0.0011	0.0000	0.0000	0.0017	0.0000	0.0000	0.0034	0.0015	0.0017
mean_mC_byChr	Cluster_54_32623	0.0108	0.0450	0.0113	0.0021	0.0029	0.0075	0.0018	0.0031	0.0025
mean_mC_byChr	Cluster_54_32627	0.0125	0.0000	NaN	0.0143	0.0000	0.0500	0.0000	0.0143	0.0000
mean_mC_byChr	Cluster_54_32628	0.0222	0.0000	NaN	0.0250	0.0000	0.0333	0.0250	0.0250	0.0200
mean_mC_byChr	Cluster_54_3263	0.0053	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32630	0.0046	0.0017	0.0000	0.0068	0.0095	0.0000	0.0022	0.0054	0.0059
mean_mC_byChr	Cluster_54_32632	0.0023	0.0000	0.0045	0.0031	0.0000	0.0070	0.0033	0.0034	0.0021
mean_mC_byChr	Cluster_54_32633	0.0068	0.0029	0.0039	0.0085	0.0072	0.0116	0.0064	0.0078	0.0068
mean_mC_byChr	Cluster_54_32634	0.0000	0.0000	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32636	0.0140	0.0937	0.0002	0.0066	0.0057	0.0088	0.0052	0.0059	0.0054
mean_mC_byChr	Cluster_54_32638	0.1366	0.1429	0.0556	0.1413	0.0556	0.2146	0.1088	0.1352	0.1034
mean_mC_byChr	Cluster_54_32639	0.0032	0.0208	0.0000	0.0020	0.0000	0.0000	0.0045	0.0017	0.0030
mean_mC_byChr	Cluster_54_3264	0.0119	0.0000	0.0000	0.0131	0.0062	0.0000	0.0240	0.0127	0.0158
mean_mC_byChr	Cluster_54_32640	0.0142	0.0419	0.0039	0.0099	0.0158	0.0063	0.0043	0.0090	0.0097
mean_mC_byChr	Cluster_54_32641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32642	0.0094	0.0000	0.1000	0.0062	0.0333	0.0000	0.0076	0.0101	0.0111
mean_mC_byChr	Cluster_54_32647	0.0249	0.4957	0.0064	0.0075	0.0110	0.0099	0.0030	0.0073	0.0068
mean_mC_byChr	Cluster_54_32648	0.0178	0.1291	0.0124	0.0067	0.0072	0.0044	0.0091	0.0074	0.0080
mean_mC_byChr	Cluster_54_32649	0.0134	0.1923	0.0153	0.0040	0.0102	0.0059	0.0025	0.0063	0.0063
mean_mC_byChr	Cluster_54_3265	0.0156	0.0159	0.0000	0.0162	0.0180	0.0238	0.0114	0.0156	0.0149
mean_mC_byChr	Cluster_54_32650	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NaN	0.0000	0.0000
mean_mC_byChr	Cluster_54_32651	0.0376	0.3848	0.0000	0.0117	0.0000	0.0303	0.0091	0.0108	0.0050
mean_mC_byChr	Cluster_54_32652	0.0285	0.3292	0.0197	0.0104	0.0181	0.0043	0.0059	0.0117	0.0127
mean_mC_byChr	Cluster_54_32653	0.0169	0.0000	0.0000	0.0285	0.0262	0.0000	0.0250	0.0208	0.0257
mean_mC_byChr	Cluster_54_32654	0.0035	NaN	0.0139	0.0000	0.0063	0.0000	0.0000	0.0035	0.0040
mean_mC_byChr	Cluster_54_32655	0.0122	NaN	NaN	0.0122	0.0139	0.0000	0.0125	0.0122	0.0133
mean_mC_byChr	Cluster_54_32656	0.0175	0.1101	0.0111	0.0038	0.0008	0.0106	0.0051	0.0044	0.0031
mean_mC_byChr	Cluster_54_32658	0.0046	0.0000	0.0104	0.0049	0.0061	0.0083	0.0053	0.0061	0.0055
mean_mC_byChr	Cluster_54_32659	0.0087	0.0044	0.0000	0.0119	0.0095	0.0225	0.0022	0.0107	0.0065
mean_mC_byChr	Cluster_54_3266	0.0112	0.0267	0.0000	0.0051	0.0048	0.0000	0.0070	0.0046	0.0060
mean_mC_byChr	Cluster_54_32660	0.0101	0.0049	0.0207	0.0106	0.0149	0.0125	0.0104	0.0118	0.0115
mean_mC_byChr	Cluster_54_32664	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32666	0.0000	NaN	NaN	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32667	0.0351	0.0000	NaN	0.0375	NaN	0.0604	0.0222	0.0375	0.0222
mean_mC_byChr	Cluster_54_32669	0.0177	0.0076	0.0133	0.0212	0.0457	0.0040	0.0065	0.0202	0.0227
mean_mC_byChr	Cluster_54_32670	0.0000	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32671	0.0093	0.0038	0.0069	0.0119	0.0025	0.0162	0.0121	0.0112	0.0092
mean_mC_byChr	Cluster_54_32672	0.0140	0.0000	0.0000	0.0201	0.0123	0.0204	0.0206	0.0172	0.0166
mean_mC_byChr	Cluster_54_32673	0.0048	0.0000	0.0000	0.0078	0.0056	0.0152	0.0035	0.0067	0.0043
mean_mC_byChr	Cluster_54_32674	0.0142	0.0360	0.0000	0.0113	0.0000	0.0000	0.0206	0.0095	0.0140
mean_mC_byChr	Cluster_54_32675	0.0131	0.0539	0.0049	0.0044	0.0053	0.0043	0.0036	0.0044	0.0045
mean_mC_byChr	Cluster_54_32676	0.0132	0.0141	0.0000	0.0135	0.0238	0.0077	0.0136	0.0131	0.0162
mean_mC_byChr	Cluster_54_32677	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32678	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32679	0.0140	0.0705	0.0053	0.0057	0.0077	0.0063	0.0032	0.0056	0.0055
mean_mC_byChr	Cluster_54_3268	0.0148	0.0152	0.0171	0.0142	0.0129	0.0079	0.0198	0.0147	0.0180
mean_mC_byChr	Cluster_54_32680	0.0104	NaN	NaN	0.0104	0.0042	0.0000	0.0556	0.0104	0.0119
mean_mC_byChr	Cluster_54_32681	0.0074	0.0061	0.0083	0.0077	0.0050	0.0160	0.0064	0.0078	0.0057
mean_mC_byChr	Cluster_54_32682	0.0039	0.0070	0.0048	0.0029	0.0016	0.0000	0.0066	0.0033	0.0041
mean_mC_byChr	Cluster_54_32684	0.0116	0.0154	0.0000	0.0119	0.0000	0.0000	0.0185	0.0104	0.0128
mean_mC_byChr	Cluster_54_32685	0.0002	0.0000	0.0000	0.0003	0.0000	0.0000	0.0006	0.0003	0.0003
mean_mC_byChr	Cluster_54_32687	0.0159	0.0361	0.0212	0.0115	0.0161	0.0102	0.0108	0.0125	0.0130
mean_mC_byChr	Cluster_54_32688	0.0026	0.0000	0.0075	0.0028	0.0100	0.0000	0.0010	0.0036	0.0042
mean_mC_byChr	Cluster_54_32689	0.0042	0.0089	0.0000	0.0038	0.0021	0.0000	0.0081	0.0035	0.0052
mean_mC_byChr	Cluster_54_32690	0.0249	0.0000	NaN	0.0255	0.0196	0.0250	0.0278	0.0255	0.0259
mean_mC_byChr	Cluster_54_32691	0.0399	NaN	0.0000	0.0433	0.0000	NaN	0.0433	0.0399	0.0399
mean_mC_byChr	Cluster_54_32693	0.0103	0.0278	0.0000	0.0081	0.0000	0.0082	0.0076	0.0074	0.0068
mean_mC_byChr	Cluster_54_32695	0.0065	0.0000	0.0100	0.0060	0.0127	0.0000	0.0000	0.0070	0.0076
mean_mC_byChr	Cluster_54_32696	0.0615	0.6875	0.0000	0.0101	0.0000	0.0588	0.0075	0.0093	0.0048
mean_mC_byChr	Cluster_54_32697	0.0000	0.0000	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32698	0.0069	0.0000	0.0000	0.0082	0.0000	0.0056	0.0158	0.0075	0.0083
mean_mC_byChr	Cluster_54_3270	0.0075	0.0118	0.0059	0.0071	0.0106	0.0047	0.0046	0.0070	0.0076
mean_mC_byChr	Cluster_54_32700	0.0068	0.0516	0.0000	0.0036	0.0053	0.0000	0.0000	0.0028	0.0032
mean_mC_byChr	Cluster_54_32701	0.0125	0.0150	0.0179	0.0120	0.0212	0.0249	0.0063	0.0123	0.0110
mean_mC_byChr	Cluster_54_32702	0.0145	0.0556	0.0000	0.0087	0.0079	0.0057	0.0082	0.0077	0.0080
mean_mC_byChr	Cluster_54_32703	0.0092	0.0000	0.0000	0.0106	0.0185	0.0078	0.0047	0.0097	0.0114
mean_mC_byChr	Cluster_54_32704	0.0000	NaN	NaN	0.0000	0.0000	NaN	NaN	0.0000	0.0000
mean_mC_byChr	Cluster_54_32705	0.0179	0.0158	0.0151	0.0189	0.0256	0.0225	0.0137	0.0185	0.0166
mean_mC_byChr	Cluster_54_32706	0.0004	0.0000	0.0000	0.0006	0.0000	0.0025	0.0000	0.0005	0.0000
mean_mC_byChr	Cluster_54_32707	0.0032	0.0000	0.0000	0.0038	0.0000	0.0000	0.0070	0.0033	0.0037
mean_mC_byChr	Cluster_54_32708	0.0074	0.0096	0.0080	0.0070	0.0068	0.0139	0.0053	0.0071	0.0061
mean_mC_byChr	Cluster_54_32709	0.0072	0.0078	0.0101	0.0065	0.0130	0.0099	0.0047	0.0070	0.0059
mean_mC_byChr	Cluster_54_32710	0.0344	0.0476	0.0455	0.0315	0.0277	0.0000	0.0481	0.0327	0.0342
mean_mC_byChr	Cluster_54_32711	0.0156	0.0348	0.0000	0.0144	0.0000	0.0000	0.0168	0.0126	0.0155
mean_mC_byChr	Cluster_54_32712_79_0_962503	0.0052	0.0000	0.0417	0.0000	0.0000	0.0208	0.0000	0.0093	0.0000
mean_mC_byChr	Cluster_54_32713	0.0179	0.0210	0.0110	0.0181	0.0155	0.0227	0.0164	0.0173	0.0160
mean_mC_byChr	Cluster_54_32714	0.0092	0.0000	0.0000	0.0108	0.0000	0.0083	0.0169	0.0100	0.0106
mean_mC_byChr	Cluster_54_32716	0.0115	0.0209	0.0145	0.0090	0.0091	0.0154	0.0072	0.0097	0.0080
mean_mC_byChr	Cluster_54_3272	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32720	0.0317	0.0213	0.0468	0.0321	0.0095	0.0664	0.0231	0.0347	0.0187
mean_mC_byChr	Cluster_54_32724_69_0_98008	0.0102	0.0000	0.0000	0.0118	0.0102	0.0000	0.0182	0.0112	0.0125
mean_mC_byChr	Cluster_54_32725	0.0349	0.1538	0.0000	0.0337	0.0000	0.0156	0.0342	0.0264	0.0308
mean_mC_byChr	Cluster_54_32726	0.0255	0.2136	0.0000	0.0071	0.0042	0.0110	0.0075	0.0063	0.0055
mean_mC_byChr	Cluster_54_32727	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32728	0.0014	0.0000	0.0000	0.0017	0.0000	0.0078	0.0000	0.0015	0.0000
mean_mC_byChr	Cluster_54_3273	0.0243	0.0032	0.0000	0.0320	0.0558	0.0115	0.0182	0.0285	0.0328
mean_mC_byChr	Cluster_54_32731	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32734	0.0062	0.0119	0.0000	0.0062	0.0100	0.0000	0.0000	0.0052	0.0056
mean_mC_byChr	Cluster_54_32735	0.0015	0.0000	0.0000	0.0019	0.0000	0.0000	0.0026	0.0017	0.0019
mean_mC_byChr	Cluster_54_32736	0.0035	0.0045	0.0118	0.0010	0.0018	0.0000	0.0071	0.0033	0.0042
mean_mC_byChr	Cluster_54_32738	0.0155	0.0312	0.0000	0.0144	0.0000	0.0357	0.0163	0.0134	0.0100
mean_mC_byChr	Cluster_54_32739	0.0066	0.0192	0.0000	0.0043	0.0051	0.0000	0.0000	0.0035	0.0040
mean_mC_byChr	Cluster_54_32740	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32742	0.0065	NaN	0.0000	0.0082	0.0094	0.0000	0.0040	0.0065	0.0071
mean_mC_byChr	Cluster_54_32743	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32745	0.0032	0.0000	0.0000	0.0046	0.0000	0.0000	0.0167	0.0040	0.0046
mean_mC_byChr	Cluster_54_32746	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_3275	0.0169	0.0717	0.0000	0.0100	0.0138	0.0000	0.0000	0.0085	0.0105
mean_mC_byChr	Cluster_54_32750	0.0000	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32752	0.0106	0.0197	0.0079	0.0092	0.0136	0.0130	0.0019	0.0092	0.0082
mean_mC_byChr	Cluster_54_32754	0.0041	0.0000	0.0167	0.0054	0.0289	0.0053	0.0009	0.0073	0.0085
mean_mC_byChr	Cluster_54_32755	0.0039	0.0030	0.0039	0.0041	0.0016	0.0079	0.0043	0.0041	0.0030
mean_mC_byChr	Cluster_54_32756	0.0046	0.0032	0.0020	0.0052	0.0068	0.0027	0.0029	0.0048	0.0055
mean_mC_byChr	Cluster_54_32757	0.0066	0.0019	0.0051	0.0083	0.0079	0.0079	0.0078	0.0079	0.0078
mean_mC_byChr	Cluster_54_32758	0.0071	0.1000	0.0000	0.0035	0.0000	0.0000	0.0060	0.0033	0.0044
mean_mC_byChr	Cluster_54_3276	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32760_55_0_95952	0.0055	0.0073	0.0114	0.0048	0.0052	0.0037	0.0064	0.0051	0.0054
mean_mC_byChr	Cluster_54_32762	0.0262	0.0513	NaN	0.0241	0.0251	0.0313	0.0196	0.0241	0.0207
mean_mC_byChr	Cluster_54_32763	0.0142	0.0101	0.0067	0.0173	0.0133	0.0040	0.0213	0.0152	0.0187
mean_mC_byChr	Cluster_54_32765	0.0014	0.0000	NaN	0.0015	0.0000	0.0000	0.0030	0.0015	0.0019
mean_mC_byChr	Cluster_54_32767	0.0328	0.3261	0.0000	0.0071	0.0092	0.0000	0.0063	0.0064	0.0077
mean_mC_byChr	Cluster_54_32769	0.0177	0.0064	0.0000	0.0280	0.0661	0.0000	0.0102	0.0233	0.0254
mean_mC_byChr	Cluster_54_3277	0.0535	NaN	0.0000	0.0561	0.0351	0.0903	0.0258	0.0535	0.0308
mean_mC_byChr	Cluster_54_32770	0.0056	0.0141	0.0067	0.0032	0.0038	0.0052	0.0031	0.0037	0.0035
mean_mC_byChr	Cluster_54_32771	0.0241	0.0385	NaN	0.0234	0.0000	0.0304	0.0205	0.0234	0.0198
mean_mC_byChr	Cluster_54_32773	0.0072	0.0067	0.0075	0.0074	0.0064	0.0097	0.0062	0.0074	0.0062
mean_mC_byChr	Cluster_54_32774	0.0031	0.0067	0.0000	0.0025	0.0026	0.0000	0.0022	0.0020	0.0024
mean_mC_byChr	Cluster_54_32775	0.0280	0.0000	0.3636	0.0000	0.0000	NaN	0.3636	0.0331	0.0331
mean_mC_byChr	Cluster_54_32776	0.0110	0.0622	0.0031	0.0063	0.0072	0.0052	0.0046	0.0059	0.0060
mean_mC_byChr	Cluster_54_32778	0.0238	0.2346	0.0046	0.0060	0.0063	0.0048	0.0053	0.0058	0.0059
mean_mC_byChr	Cluster_54_32779	0.0075	0.0354	0.0000	0.0038	0.0033	0.0000	0.0056	0.0033	0.0042
mean_mC_byChr	Cluster_54_3278	0.0000	NaN	NaN	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32781	0.0016	0.0020	0.0033	0.0010	0.0032	0.0000	0.0000	0.0014	0.0018
mean_mC_byChr	Cluster_54_32782	0.0034	0.0044	0.0100	0.0010	0.0051	0.0000	0.0023	0.0031	0.0038
mean_mC_byChr	Cluster_54_32783	0.0020	0.0021	0.0009	0.0023	0.0037	0.0005	0.0011	0.0020	0.0026
mean_mC_byChr	Cluster_54_32784	0.0014	0.0026	0.0055	0.0001	0.0013	0.0000	0.0013	0.0010	0.0013
mean_mC_byChr	Cluster_54_32785	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32786	0.0013	0.0014	0.0024	0.0011	0.0023	0.0000	0.0009	0.0013	0.0017
mean_mC_byChr	Cluster_54_32787	0.0018	0.0031	0.0010	0.0018	0.0016	0.0024	0.0013	0.0016	0.0015
mean_mC_byChr	Cluster_54_32789	0.0024	0.0029	0.0034	0.0021	0.0036	0.0015	0.0008	0.0023	0.0025
mean_mC_byChr	Cluster_54_32790	0.0010	0.0000	0.0017	0.0011	0.0020	0.0000	0.0013	0.0012	0.0016
mean_mC_byChr	Cluster_54_32791	0.0071	0.0129	0.0102	0.0053	0.0106	0.0027	0.0045	0.0058	0.0069
mean_mC_byChr	Cluster_54_32792	0.0156	0.0145	0.0094	0.0161	0.0098	0.0258	0.0137	0.0158	0.0128
mean_mC_byChr	Cluster_54_32794	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32795	0.0021	0.0004	0.0077	0.0017	0.0063	0.0000	0.0005	0.0028	0.0039
mean_mC_byChr	Cluster_54_32796	0.0019	0.0022	0.0000	0.0022	0.0028	0.0033	0.0000	0.0017	0.0012
mean_mC_byChr	Cluster_54_32798	0.0190	0.0373	0.0156	0.0178	0.0068	0.0000	0.0317	0.0173	0.0195
mean_mC_byChr	Cluster_54_328	0.0088	0.0000	0.0000	0.0103	0.0365	0.0052	0.0069	0.0098	0.0116
mean_mC_byChr	Cluster_54_32800	0.3333	0.3333	NaN	NaN	NaN	NaN	NaN	NaN	NaN
mean_mC_byChr	Cluster_54_32802	0.0120	0.0082	0.0170	0.0124	0.0145	0.0143	0.0118	0.0129	0.0123
mean_mC_byChr	Cluster_54_32803	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32805	0.0060	0.0063	0.0000	0.0069	0.0045	0.0154	0.0037	0.0060	0.0042
mean_mC_byChr	Cluster_54_32807	0.0250	0.0319	0.0000	0.0259	0.0480	0.0000	0.0161	0.0228	0.0265
mean_mC_byChr	Cluster_54_32808	0.0157	0.0000	0.0000	0.0173	0.0227	0.0258	0.0108	0.0169	0.0140
mean_mC_byChr	Cluster_54_32809	0.0029	0.0039	0.0000	0.0032	0.0031	0.0030	0.0019	0.0027	0.0026
mean_mC_byChr	Cluster_54_32810	0.0662	0.1673	0.0667	0.0460	0.0186	0.0773	0.0484	0.0482	0.0402
mean_mC_byChr	Cluster_54_32812	0.0123	0.0065	NaN	0.0138	0.0329	0.0065	0.0104	0.0138	0.0157
mean_mC_byChr	Cluster_54_32813	0.0222	0.0326	0.0318	0.0197	0.0539	0.0291	0.0103	0.0209	0.0161
mean_mC_byChr	Cluster_54_32815	0.0024	0.0038	0.0004	0.0022	0.0031	0.0022	0.0002	0.0019	0.0018
mean_mC_byChr	Cluster_54_32816	0.0047	0.0010	0.0043	0.0066	0.0032	0.0083	0.0089	0.0063	0.0060
mean_mC_byChr	Cluster_54_32817	0.0008	0.0000	0.0000	0.0013	0.0021	0.0000	0.0012	0.0011	0.0017
mean_mC_byChr	Cluster_54_32818	0.0186	0.0263	0.0272	0.0161	0.0137	0.0226	0.0125	0.0171	0.0128
mean_mC_byChr	Cluster_54_32819	0.0022	0.0000	0.0000	0.0037	0.0026	0.0000	0.0139	0.0032	0.0039
mean_mC_byChr	Cluster_54_32820	0.0070	0.0000	NaN	0.0076	0.0000	0.0000	0.0130	0.0076	0.0083
mean_mC_byChr	Cluster_54_32821	0.0939	0.2172	0.0000	0.0752	0.0000	0.0000	0.1289	0.0712	0.1002
mean_mC_byChr	Cluster_54_32822	0.0046	0.0021	0.0005	0.0069	0.0044	0.0010	0.0088	0.0059	0.0069
mean_mC_byChr	Cluster_54_32823	0.0127	0.0297	0.0000	0.0062	0.0000	0.0000	0.0080	0.0056	0.0068
mean_mC_byChr	Cluster_54_32824	0.0048	0.0018	0.0069	0.0050	0.0062	0.0066	0.0039	0.0054	0.0050
mean_mC_byChr	Cluster_54_32827	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32828	0.0000	0.0000	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32829	0.0022	0.0000	0.0040	0.0032	0.0048	0.0000	0.0025	0.0034	0.0037
mean_mC_byChr	Cluster_54_32830	0.0152	NaN	0.0000	0.0227	0.0000	NaN	0.0182	0.0152	0.0152
mean_mC_byChr	Cluster_54_32831	0.0704	0.7000	NaN	0.0179	0.0138	0.0000	0.0455	0.0179	0.0196
mean_mC_byChr	Cluster_54_32832	0.0037	0.0000	0.0045	0.0040	0.0064	0.0000	0.0027	0.0042	0.0044
mean_mC_byChr	Cluster_54_32833	0.0124	0.0356	0.0276	0.0041	0.0115	0.0048	0.0049	0.0077	0.0081
mean_mC_byChr	Cluster_54_32834	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32836	0.0208	0.0049	0.0405	0.0214	0.0169	0.0470	0.0110	0.0227	0.0133
mean_mC_byChr	Cluster_54_32837	0.0195	0.0212	0.0184	0.0193	0.0128	0.0148	0.0217	0.0192	0.0202
mean_mC_byChr	Cluster_54_32838	0.0035	0.0085	0.0073	0.0014	0.0015	0.0062	0.0010	0.0023	0.0013
mean_mC_byChr	Cluster_54_32839	0.0667	NaN	NaN	0.0667	0.2000	NaN	0.0000	0.0667	0.0667
mean_mC_byChr	Cluster_54_3284	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32841	0.6471	NaN	NaN	0.6471	0.6471	NaN	NaN	0.6471	0.6471
mean_mC_byChr	Cluster_54_32845	0.0068	0.0000	0.0000	0.0086	0.0093	0.0045	0.0093	0.0076	0.0093
mean_mC_byChr	Cluster_54_32847	0.0000	0.0000	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32848	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32849	0.0192	0.0179	0.0212	0.0193	0.0064	0.0291	0.0198	0.0195	0.0156
mean_mC_byChr	Cluster_54_3285	0.0049	0.0000	0.0145	0.0047	0.0090	0.0000	0.0035	0.0055	0.0061
mean_mC_byChr	Cluster_54_32851	0.0070	0.0077	0.0080	0.0066	0.0057	0.0083	0.0069	0.0068	0.0063
mean_mC_byChr	Cluster_54_32853	0.0082	0.0644	0.0000	0.0056	0.0062	0.0044	0.0042	0.0052	0.0054
mean_mC_byChr	Cluster_54_32854	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_54_32855	0.0109	0.0098	0.0000	0.0120	0.0280	0.0000	0.0112	0.0111	0.0153
mean_mC_byChr	Cluster_54_32856	0.0163	0.0935	0.0034	0.0059	0.0046	0.0048	0.0070	0.0056	0.0058
mean_mC_byChr	Cluster_54_32858	0.0500	0.0000	NaN	0.0667	NaN	NaN	0.0667	0.0667	0.0667
mean_mC_byChr	Cluster_54_3286	0.0109	0.0064	0.0286	0.0097	0.0000	0.0315	0.0169	0.0117	0.0086
mean_mC_byChr	Cluster_54_32863	0.0026	0.0000	0.0000	0.0033	0.0062	0.0000	0.0000	0.0030	0.0036
mean_mC_byChr	Cluster_54_32864	0.0028	0.0068	0.0032	0.0017	0.0032	0.0010	0.0011	0.0019	0.0021
mean_mC_byChr	Cluster_54_32866	0.0022	0.0020	0.0038	0.0020	0.0016	0.0032	0.0029	0.0023	0.0021
mean_mC_byChr	Cluster_54_32869	0.0135	0.0134	0.0122	0.0138	0.0142	0.0171	0.0109	0.0135	0.0121
mean_mC_byChr	Cluster_54_3287	0.0084	NaN	NaN	0.0084	0.0000	0.0476	0.0000	0.0084	0.0000
mean_mC_byChr	Cluster_54_32871	0.0135	0.0387	0.0030	0.0080	0.0031	0.0059	0.0113	0.0070	0.0075
mean_mC_byChr	Cluster_54_32873	0.0037	0.0187	0.0000	0.0022	0.0015	0.0000	0.0030	0.0020	0.0022
mean_mC_byChr	Cluster_54_32874	0.0169	0.0215	0.0031	0.0180	0.0192	0.0119	0.0169	0.0157	0.0175
mean_mC_byChr	Cluster_54_32875	0.0024	NaN	0.0000	0.0026	0.0095	0.0000	0.0000	0.0024	0.0032
mean_mC_byChr	Cluster_54_32876	0.0366	0.0301	0.0265	0.0380	0.0357	0.0454	0.0347	0.0374	0.0349
mean_mC_byChr	Cluster_54_32877	0.0029	0.0018	0.0000	0.0041	0.0020	0.0035	0.0044	0.0033	0.0032
mean_mC_byChr	Cluster_54_32878	0.0131	0.0140	0.0071	0.0136	0.0103	0.0270	0.0079	0.0130	0.0087
mean_mC_byChr	Cluster_54_32879	0.0053	0.0019	0.0065	0.0059	0.0086	0.0032	0.0028	0.0059	0.0066
mean_mC_byChr	Cluster_54_32880	0.0075	0.0071	0.0000	0.0078	0.0000	0.0102	0.0170	0.0076	0.0071
