MethStat	context	C	CG	CHG	CHH	CA	CC	CT	CH	CW
mean_mC_byChr	Cluster_1303_0	0.0025	0.0026	0.0064	0.0018	0.0045	0.0017	0.0008	0.0025	0.0027
mean_mC_byChr	Cluster_1303_1	0.0052	0.0015	0.0000	0.0081	0.0133	0.0000	0.0047	0.0068	0.0087
mean_mC_byChr	Cluster_1304_1	0.0015	0.0000	0.0000	0.0024	0.0012	0.0000	0.0038	0.0019	0.0026
mean_mC_byChr	Cluster_1304_2	0.0033	0.0000	0.0000	0.0054	0.0075	0.0000	0.0025	0.0041	0.0054
mean_mC_byChr	Cluster_1306_1	0.0030	0.0016	0.0015	0.0037	0.0022	0.0018	0.0056	0.0032	0.0036
mean_mC_byChr	Cluster_1309_0	0.0036	0.0071	0.0019	0.0027	0.0031	0.0019	0.0023	0.0026	0.0027
mean_mC_byChr	Cluster_130_0	0.0026	0.0004	0.0031	0.0038	0.0037	0.0047	0.0029	0.0036	0.0033
mean_mC_byChr	Cluster_1310_0	0.0046	0.0025	0.0052	0.0055	0.0093	0.0034	0.0053	0.0055	0.0066
mean_mC_byChr	Cluster_1313_0	0.0076	0.0099	0.0033	0.0081	0.0031	0.0083	0.0084	0.0068	0.0064
mean_mC_byChr	Cluster_1317_0	0.0013	0.0000	0.0000	0.0016	0.0038	0.0000	0.0000	0.0015	0.0019
mean_mC_byChr	Cluster_1317_1	0.0045	0.0008	0.0094	0.0047	0.0069	0.0031	0.0071	0.0056	0.0070
mean_mC_byChr	Cluster_1318_0	0.0048	0.0039	0.0043	0.0054	0.0083	0.0045	0.0035	0.0051	0.0055
mean_mC_byChr	Cluster_1319_0	0.0060	0.0054	0.0028	0.0070	0.0064	0.0061	0.0062	0.0063	0.0063
mean_mC_byChr	Cluster_1320_0	0.0015	0.0013	0.0016	0.0017	0.0017	0.0031	0.0007	0.0017	0.0012
mean_mC_byChr	Cluster_1321_0	0.0077	0.0062	0.0087	0.0085	0.0046	0.0094	0.0100	0.0086	0.0080
mean_mC_byChr	Cluster_1322_0	0.0024	0.0021	0.0017	0.0027	0.0043	0.0004	0.0019	0.0025	0.0032
mean_mC_byChr	Cluster_1324_1	0.0007	0.0000	0.0000	0.0010	0.0011	0.0000	0.0010	0.0008	0.0011
mean_mC_byChr	Cluster_1324_2	0.0045	0.0030	0.0021	0.0054	0.0081	0.0050	0.0016	0.0048	0.0047
mean_mC_byChr	Cluster_1325_0	0.0039	0.0064	0.0000	0.0035	0.0025	0.0013	0.0039	0.0029	0.0031
mean_mC_byChr	Cluster_1326_0	0.0020	0.0022	0.0029	0.0017	0.0015	0.0039	0.0016	0.0019	0.0016
mean_mC_byChr	Cluster_1328_0	0.0030	0.0024	0.0000	0.0037	0.0064	0.0010	0.0009	0.0031	0.0040
mean_mC_byChr	Cluster_132_0	0.0021	0.0005	0.0000	0.0031	0.0020	0.0012	0.0039	0.0025	0.0029
mean_mC_byChr	Cluster_1331_0	0.0049	0.0028	0.0022	0.0066	0.0060	0.0049	0.0062	0.0057	0.0061
mean_mC_byChr	Cluster_1332_0	0.0016	0.0018	0.0000	0.0019	0.0023	0.0000	0.0019	0.0015	0.0021
mean_mC_byChr	Cluster_1333_0	0.0021	0.0015	0.0022	0.0024	0.0009	0.0023	0.0039	0.0023	0.0024
mean_mC_byChr	Cluster_1335_0	0.0474	0.3207	0.0102	0.0064	0.0136	0.0000	0.0026	0.0068	0.0082
mean_mC_byChr	Cluster_1336_0	0.0069	0.0103	0.0046	0.0049	0.0031	0.0028	0.0064	0.0048	0.0055
mean_mC_byChr	Cluster_1339_0	0.0036	0.0061	0.0033	0.0023	0.0000	0.0024	0.0056	0.0026	0.0027
mean_mC_byChr	Cluster_133_0	0.0028	0.0027	0.0028	0.0029	0.0035	0.0019	0.0029	0.0029	0.0032
mean_mC_byChr	Cluster_133_1	0.0007	0.0000	0.0000	0.0008	0.0014	0.0000	0.0006	0.0008	0.0010
mean_mC_byChr	Cluster_1340_0	0.0024	0.0025	0.0053	0.0014	0.0016	0.0059	0.0010	0.0024	0.0013
mean_mC_byChr	Cluster_1342_0	0.0027	0.0023	0.0000	0.0034	0.0017	0.0000	0.0051	0.0028	0.0035
mean_mC_byChr	Cluster_1343_0	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1343_1	0.0012	0.0009	0.0021	0.0013	0.0016	0.0033	0.0000	0.0014	0.0009
mean_mC_byChr	Cluster_1347_0	0.0043	0.0037	0.0058	0.0042	0.0047	0.0034	0.0051	0.0045	0.0049
mean_mC_byChr	Cluster_1348_0	0.0030	0.0034	0.0024	0.0028	0.0045	0.0021	0.0012	0.0027	0.0029
mean_mC_byChr	Cluster_1354_1	0.0052	0.0028	0.0055	0.0061	0.0065	0.0073	0.0049	0.0060	0.0056
mean_mC_byChr	Cluster_1355_0	0.0029	0.0009	0.0023	0.0038	0.0007	0.0036	0.0055	0.0035	0.0035
mean_mC_byChr	Cluster_1358_0	0.0044	0.0030	0.0000	0.0058	0.0032	0.0085	0.0029	0.0047	0.0030
mean_mC_byChr	Cluster_135_0	0.0029	0.0050	0.0020	0.0017	0.0034	0.0010	0.0009	0.0018	0.0021
mean_mC_byChr	Cluster_135_1	0.0033	0.0029	0.0043	0.0032	0.0014	0.0016	0.0077	0.0035	0.0041
mean_mC_byChr	Cluster_1360_0	0.0017	0.0009	0.0039	0.0012	0.0028	0.0011	0.0012	0.0018	0.0020
mean_mC_byChr	Cluster_1361_0	0.0217	0.0174	0.0074	0.0269	0.0239	0.0190	0.0297	0.0230	0.0267
mean_mC_byChr	Cluster_1364_0	0.0039	0.0061	0.0035	0.0028	0.0033	0.0040	0.0017	0.0028	0.0024
mean_mC_byChr	Cluster_1365_1	0.0041	0.0034	0.0019	0.0049	0.0011	0.0067	0.0049	0.0044	0.0033
mean_mC_byChr	Cluster_1366_0	0.0035	0.0036	0.0023	0.0038	0.0043	0.0032	0.0028	0.0035	0.0035
mean_mC_byChr	Cluster_1367_0	0.0047	0.0041	0.0044	0.0050	0.0031	0.0040	0.0070	0.0049	0.0053
mean_mC_byChr	Cluster_1368_0	0.0024	0.0021	0.0022	0.0026	0.0029	0.0021	0.0024	0.0025	0.0026
mean_mC_byChr	Cluster_136_0	0.0030	0.0016	0.0048	0.0037	0.0019	0.0049	0.0047	0.0040	0.0035
mean_mC_byChr	Cluster_1372_1	0.0032	0.0043	0.0067	0.0014	0.0047	0.0018	0.0013	0.0027	0.0029
mean_mC_byChr	Cluster_1376_0	0.0022	0.0000	0.0056	0.0026	0.0070	0.0023	0.0014	0.0030	0.0033
mean_mC_byChr	Cluster_1377_0	0.0021	0.0026	0.0000	0.0023	0.0000	0.0000	0.0047	0.0019	0.0025
mean_mC_byChr	Cluster_1378_0	0.0046	0.0039	0.0025	0.0056	0.0054	0.0042	0.0055	0.0050	0.0055
mean_mC_byChr	Cluster_1379_1	0.0025	0.0011	0.0014	0.0033	0.0019	0.0023	0.0045	0.0030	0.0032
mean_mC_byChr	Cluster_137_0	0.0037	0.0000	0.0035	0.0049	0.0023	0.0087	0.0043	0.0046	0.0035
mean_mC_byChr	Cluster_1384_0	0.0060	0.0024	0.0105	0.0060	0.0086	0.0094	0.0035	0.0066	0.0057
mean_mC_byChr	Cluster_1384_1	0.0038	0.0031	0.0029	0.0045	0.0017	0.0054	0.0057	0.0041	0.0037
mean_mC_byChr	Cluster_1385_0	0.0045	0.0032	0.0051	0.0051	0.0065	0.0040	0.0052	0.0051	0.0056
mean_mC_byChr	Cluster_1388_0	0.0017	0.0012	0.0016	0.0021	0.0030	0.0015	0.0010	0.0020	0.0021
mean_mC_byChr	Cluster_138_0	0.0031	0.0010	0.0106	0.0022	0.0009	0.0111	0.0020	0.0039	0.0015
mean_mC_byChr	Cluster_1390_0	0.0012	0.0000	0.0000	0.0022	0.0056	0.0000	0.0000	0.0017	0.0023
mean_mC_byChr	Cluster_1390_2	0.0032	0.0028	0.0030	0.0034	0.0049	0.0027	0.0020	0.0033	0.0036
mean_mC_byChr	Cluster_1390_3	0.0011	0.0016	0.0000	0.0010	0.0000	0.0019	0.0007	0.0009	0.0004
mean_mC_byChr	Cluster_1393_0	0.0025	0.0004	0.0037	0.0031	0.0030	0.0037	0.0033	0.0033	0.0031
mean_mC_byChr	Cluster_1394_1_95_0_950155	0.0054	0.0038	0.0000	0.0070	0.0036	0.0031	0.0085	0.0058	0.0071
mean_mC_byChr	Cluster_1395_0	0.0019	0.0021	0.0024	0.0017	0.0000	0.0027	0.0030	0.0019	0.0016
mean_mC_byChr	Cluster_1396_0	0.0008	0.0009	0.0000	0.0011	0.0026	0.0000	0.0000	0.0008	0.0010
mean_mC_byChr	Cluster_1397_0	0.0036	0.0041	0.0031	0.0035	0.0032	0.0034	0.0037	0.0034	0.0034
mean_mC_byChr	Cluster_1399_0	0.0037	0.0041	0.0038	0.0035	0.0042	0.0042	0.0027	0.0035	0.0035
mean_mC_byChr	Cluster_139_0	0.0036	0.0012	0.0022	0.0053	0.0065	0.0060	0.0019	0.0046	0.0042
mean_mC_byChr	Cluster_139_1	0.0069	0.0057	0.0035	0.0082	0.0118	0.0030	0.0046	0.0073	0.0084
mean_mC_byChr	Cluster_13_0	0.0035	0.0047	0.0050	0.0024	0.0010	0.0063	0.0022	0.0029	0.0016
mean_mC_byChr	Cluster_1400_1	0.0038	0.0030	0.0057	0.0037	0.0051	0.0035	0.0035	0.0040	0.0042
mean_mC_byChr	Cluster_1402_0	0.0019	0.0031	0.0013	0.0015	0.0020	0.0019	0.0009	0.0015	0.0013
mean_mC_byChr	Cluster_1403_0	0.0018	0.0057	0.0000	0.0007	0.0000	0.0000	0.0012	0.0005	0.0007
mean_mC_byChr	Cluster_1403_1	0.0017	0.0000	0.0000	0.0031	0.0065	0.0000	0.0000	0.0023	0.0033
mean_mC_byChr	Cluster_1404_0	0.0031	0.0017	0.0029	0.0037	0.0043	0.0036	0.0029	0.0036	0.0036
mean_mC_byChr	Cluster_1405_0	0.0030	0.0043	0.0057	0.0023	0.0035	0.0037	0.0018	0.0028	0.0027
mean_mC_byChr	Cluster_1405_1	0.0042	0.0000	0.0041	0.0047	0.0063	0.0102	0.0003	0.0046	0.0031
mean_mC_byChr	Cluster_1406_0	0.0016	0.0019	0.0028	0.0012	0.0026	0.0000	0.0013	0.0015	0.0018
mean_mC_byChr	Cluster_1409_0	0.0110	0.0095	0.0207	0.0098	0.0267	0.0040	0.0092	0.0115	0.0151
mean_mC_byChr	Cluster_1410_0	0.0020	0.0009	0.0024	0.0030	0.0017	0.0027	0.0039	0.0029	0.0030
mean_mC_byChr	Cluster_1411_0	0.0031	0.0033	0.0000	0.0037	0.0039	0.0027	0.0020	0.0030	0.0031
mean_mC_byChr	Cluster_1412_0	0.0032	0.0044	0.0029	0.0029	0.0034	0.0044	0.0017	0.0029	0.0025
mean_mC_byChr	Cluster_1413_0	0.0048	0.0065	0.0041	0.0044	0.0039	0.0039	0.0049	0.0043	0.0045
mean_mC_byChr	Cluster_1414_0	0.0023	0.0013	0.0024	0.0026	0.0022	0.0040	0.0020	0.0026	0.0021
mean_mC_byChr	Cluster_1415_0	0.0031	0.0040	0.0024	0.0030	0.0015	0.0011	0.0050	0.0029	0.0032
mean_mC_byChr	Cluster_1417_0	0.0025	0.0014	0.0020	0.0029	0.0049	0.0024	0.0000	0.0030	0.0027
mean_mC_byChr	Cluster_1418_0	0.0020	0.0018	0.0000	0.0025	0.0019	0.0000	0.0034	0.0021	0.0026
mean_mC_byChr	Cluster_1425_0	0.0061	0.0059	0.0059	0.0062	0.0111	0.0049	0.0034	0.0062	0.0075
mean_mC_byChr	Cluster_1426_0	0.0033	0.0039	0.0025	0.0032	0.0023	0.0061	0.0019	0.0032	0.0021
mean_mC_byChr	Cluster_1431_1	0.0025	0.0013	0.0006	0.0037	0.0024	0.0041	0.0033	0.0031	0.0029
mean_mC_byChr	Cluster_1433_0	0.0034	0.0005	0.0037	0.0042	0.0066	0.0034	0.0016	0.0041	0.0042
mean_mC_byChr	Cluster_1434_0	0.0045	0.0033	0.0049	0.0050	0.0051	0.0064	0.0037	0.0050	0.0044
mean_mC_byChr	Cluster_1437_0	0.0021	0.0031	0.0035	0.0014	0.0016	0.0034	0.0013	0.0018	0.0015
mean_mC_byChr	Cluster_1439_0	0.0033	0.0024	0.0050	0.0031	0.0056	0.0031	0.0022	0.0036	0.0037
mean_mC_byChr	Cluster_143_0	0.0133	0.0267	0.0198	0.0111	0.0280	0.0137	0.0079	0.0116	0.0102
mean_mC_byChr	Cluster_143_1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_143_2	0.0051	0.0050	0.0050	0.0052	0.0055	0.0079	0.0034	0.0052	0.0043
mean_mC_byChr	Cluster_1440_0	0.0038	0.0017	0.0000	0.0052	0.0066	0.0000	0.0040	0.0045	0.0054
mean_mC_byChr	Cluster_1441_0	0.0032	0.0021	0.0030	0.0037	0.0051	0.0045	0.0020	0.0036	0.0033
mean_mC_byChr	Cluster_1444_0	0.0042	0.0038	0.0024	0.0048	0.0042	0.0068	0.0031	0.0044	0.0036
mean_mC_byChr	Cluster_1445_0	0.0023	0.0008	0.0024	0.0027	0.0031	0.0029	0.0021	0.0027	0.0026
mean_mC_byChr	Cluster_1446_0	0.0019	0.0030	0.0013	0.0015	0.0019	0.0009	0.0012	0.0015	0.0016
mean_mC_byChr	Cluster_1447_0	0.0026	0.0028	0.0026	0.0026	0.0028	0.0011	0.0033	0.0026	0.0030
mean_mC_byChr	Cluster_1452_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1452_1	0.0023	0.0102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1452_2	0.0035	0.0090	0.0000	0.0019	0.0051	0.0000	0.0000	0.0014	0.0019
mean_mC_byChr	Cluster_1456_0	0.0046	0.0038	0.0094	0.0034	0.0051	0.0063	0.0035	0.0049	0.0043
mean_mC_byChr	Cluster_1458_0	0.0129	0.0065	0.0303	0.0124	0.0147	0.0195	0.0103	0.0142	0.0109
mean_mC_byChr	Cluster_1459_0	0.0029	0.0015	0.0023	0.0035	0.0050	0.0013	0.0030	0.0033	0.0039
mean_mC_byChr	Cluster_145_0	0.0018	0.0000	0.0032	0.0025	0.0000	0.0089	0.0007	0.0027	0.0004
mean_mC_byChr	Cluster_1460_0	0.0041	0.0035	0.0031	0.0052	0.0000	0.0052	0.0067	0.0045	0.0044
mean_mC_byChr	Cluster_1460_1	0.0042	0.0023	0.0034	0.0053	0.0055	0.0018	0.0064	0.0049	0.0060
mean_mC_byChr	Cluster_1460_2	0.0039	0.0033	0.0030	0.0044	0.0033	0.0034	0.0052	0.0041	0.0044
mean_mC_byChr	Cluster_1462_0	0.0030	0.0038	0.0023	0.0026	0.0033	0.0000	0.0034	0.0025	0.0033
mean_mC_byChr	Cluster_1464_0	0.0018	0.0041	0.0000	0.0008	0.0021	0.0000	0.0000	0.0007	0.0009
mean_mC_byChr	Cluster_1465_0	0.0042	0.0019	0.0047	0.0053	0.0074	0.0028	0.0042	0.0051	0.0060
mean_mC_byChr	Cluster_1465_3	0.0023	0.0011	0.0027	0.0027	0.0030	0.0006	0.0037	0.0026	0.0034
mean_mC_byChr	Cluster_1465_5	0.0175	NaN	0.0667	0.0114	0.0000	0.0000	0.0225	0.0175	0.0197
mean_mC_byChr	Cluster_1465_6	0.0048	0.0000	0.0000	0.0067	0.0024	0.0117	0.0055	0.0052	0.0043
mean_mC_byChr	Cluster_1465_7	0.0041	0.0025	0.0026	0.0050	0.0047	0.0031	0.0054	0.0046	0.0051
mean_mC_byChr	Cluster_1467_0	0.0041	0.0056	0.0027	0.0034	0.0035	0.0010	0.0041	0.0036	0.0038
mean_mC_byChr	Cluster_1467_1	0.0063	0.0054	0.0027	0.0076	0.0039	0.0069	0.0086	0.0067	0.0067
mean_mC_byChr	Cluster_1468_0	0.0125	0.0455	0.0000	0.0095	0.0138	0.0077	0.0048	0.0090	0.0093
mean_mC_byChr	Cluster_1468_1	0.0035	0.0018	0.0000	0.0043	0.0011	0.0069	0.0053	0.0039	0.0032
mean_mC_byChr	Cluster_146_0	0.0038	0.0000	0.0093	0.0040	0.0070	0.0000	0.0064	0.0055	0.0067
mean_mC_byChr	Cluster_1472_0	0.0034	0.0034	0.0025	0.0036	0.0039	0.0028	0.0032	0.0033	0.0035
mean_mC_byChr	Cluster_1474_0	0.0028	0.0022	0.0022	0.0033	0.0049	0.0008	0.0020	0.0031	0.0038
mean_mC_byChr	Cluster_1476_0	0.0117	0.0473	0.0043	0.0037	0.0024	0.0040	0.0055	0.0039	0.0038
mean_mC_byChr	Cluster_1477_0	0.0038	0.0012	0.0005	0.0052	0.0060	0.0035	0.0031	0.0044	0.0047
mean_mC_byChr	Cluster_1478_0	0.0043	0.0021	0.0041	0.0059	0.0142	0.0040	0.0017	0.0053	0.0061
mean_mC_byChr	Cluster_1479_0	0.0047	0.0033	0.0028	0.0056	0.0038	0.0041	0.0074	0.0051	0.0055
mean_mC_byChr	Cluster_147_0	0.0053	0.0007	0.0095	0.0069	0.0122	0.0012	0.0067	0.0074	0.0095
mean_mC_byChr	Cluster_1480_0	0.0006	0.0000	0.0031	0.0000	0.0000	0.0000	0.0021	0.0007	0.0010
mean_mC_byChr	Cluster_1480_1	0.0018	0.0000	0.0008	0.0024	0.0048	0.0000	0.0003	0.0020	0.0026
mean_mC_byChr	Cluster_1481_0	0.0250	0.1000	NaN	0.0182	0.0333	NaN	0.0125	0.0182	0.0182
mean_mC_byChr	Cluster_1483_0	0.0027	0.0013	0.0056	0.0028	0.0032	0.0035	0.0033	0.0033	0.0032
mean_mC_byChr	Cluster_1487_0	0.0018	0.0018	0.0012	0.0019	0.0027	0.0016	0.0006	0.0017	0.0018
mean_mC_byChr	Cluster_1489_0	0.0018	0.0014	0.0010	0.0023	0.0031	0.0012	0.0013	0.0019	0.0023
mean_mC_byChr	Cluster_1490_0	0.0041	0.0038	0.0008	0.0051	0.0033	0.0048	0.0048	0.0042	0.0040
mean_mC_byChr	Cluster_1490_2	0.0042	0.0039	0.0059	0.0040	0.0031	0.0034	0.0058	0.0043	0.0046
mean_mC_byChr	Cluster_1492_0	0.0024	0.0014	0.0024	0.0034	0.0000	0.0022	0.0060	0.0030	0.0036
mean_mC_byChr	Cluster_1493_0	0.0033	0.0050	0.0000	0.0039	0.0027	0.0000	0.0049	0.0029	0.0039
mean_mC_byChr	Cluster_1494_0	0.0037	0.0045	0.0000	0.0039	0.0014	0.0037	0.0052	0.0034	0.0032
mean_mC_byChr	Cluster_1495_0	0.0035	0.0035	0.0020	0.0040	0.0045	0.0045	0.0021	0.0035	0.0033
mean_mC_byChr	Cluster_1495_1	0.0018	0.0065	0.0000	0.0010	0.0020	0.0000	0.0000	0.0009	0.0011
mean_mC_byChr	Cluster_1497_1_84_0_993481	0.0016	0.0000	0.0125	0.0000	0.0000	0.0143	0.0000	0.0020	0.0000
mean_mC_byChr	Cluster_1497_2	0.0032	0.0031	0.0027	0.0034	0.0048	0.0028	0.0018	0.0032	0.0033
mean_mC_byChr	Cluster_1499_1	0.0041	0.0070	0.0000	0.0031	0.0031	0.0024	0.0022	0.0026	0.0027
mean_mC_byChr	Cluster_149_0	0.0036	0.0036	0.0023	0.0038	0.0036	0.0043	0.0034	0.0036	0.0035
mean_mC_byChr	Cluster_1504_0	0.0038	0.0042	0.0057	0.0033	0.0025	0.0042	0.0049	0.0037	0.0036
mean_mC_byChr	Cluster_1506_0	0.0004	0.0000	0.0000	0.0007	0.0000	0.0021	0.0000	0.0005	0.0000
mean_mC_byChr	Cluster_1509_2	0.0016	0.0010	0.0000	0.0022	0.0021	0.0035	0.0000	0.0017	0.0013
mean_mC_byChr	Cluster_150_0	0.0070	0.0069	0.0077	0.0070	0.0108	0.0044	0.0059	0.0070	0.0082
mean_mC_byChr	Cluster_1512_0	0.0030	0.0024	0.0048	0.0028	0.0028	0.0051	0.0022	0.0032	0.0025
mean_mC_byChr	Cluster_1514_0	0.0141	0.0523	0.0017	0.0028	0.0010	0.0060	0.0020	0.0026	0.0015
mean_mC_byChr	Cluster_1515_0	0.0010	0.0000	0.0017	0.0010	0.0023	0.0000	0.0008	0.0011	0.0015
mean_mC_byChr	Cluster_1517_0	0.0020	0.0022	0.0021	0.0019	0.0019	0.0010	0.0029	0.0020	0.0024
mean_mC_byChr	Cluster_1520_0	0.0015	0.0000	0.0000	0.0024	0.0036	0.0006	0.0000	0.0020	0.0023
mean_mC_byChr	Cluster_1521_0	0.0017	0.0016	0.0019	0.0016	0.0024	0.0011	0.0016	0.0017	0.0020
mean_mC_byChr	Cluster_1522_0	0.0030	0.0039	0.0000	0.0028	0.0040	0.0070	0.0000	0.0026	0.0014
mean_mC_byChr	Cluster_1523_0	0.0022	0.0035	0.0012	0.0019	0.0011	0.0030	0.0017	0.0018	0.0014
mean_mC_byChr	Cluster_1524_0	0.0036	0.0042	0.0074	0.0024	0.0040	0.0067	0.0009	0.0033	0.0025
mean_mC_byChr	Cluster_1526_0	0.0017	0.0029	0.0009	0.0012	0.0013	0.0000	0.0016	0.0011	0.0015
mean_mC_byChr	Cluster_1526_1	0.0029	0.0013	0.0013	0.0040	0.0013	0.0057	0.0039	0.0034	0.0029
mean_mC_byChr	Cluster_1527_0	0.0034	0.0026	0.0073	0.0029	0.0078	0.0034	0.0006	0.0039	0.0042
mean_mC_byChr	Cluster_1529_0	0.0035	0.0004	0.0051	0.0045	0.0086	0.0024	0.0026	0.0047	0.0056
mean_mC_byChr	Cluster_1530_0	0.0034	0.0029	0.0023	0.0040	0.0048	0.0026	0.0034	0.0036	0.0041
mean_mC_byChr	Cluster_1532_0	0.0012	0.0001	0.0031	0.0013	0.0021	0.0005	0.0018	0.0016	0.0019
mean_mC_byChr	Cluster_1535_0	0.0032	0.0013	0.0036	0.0037	0.0045	0.0056	0.0018	0.0037	0.0033
mean_mC_byChr	Cluster_1536_0	0.0037	0.0031	0.0033	0.0044	0.0040	0.0047	0.0038	0.0041	0.0039
mean_mC_byChr	Cluster_1537_0	0.0029	0.0013	0.0031	0.0040	0.0035	0.0078	0.0014	0.0039	0.0025
mean_mC_byChr	Cluster_1538_0	0.0044	0.0052	0.0049	0.0037	0.0086	0.0037	0.0000	0.0039	0.0041
mean_mC_byChr	Cluster_1539_0	0.0040	0.0017	0.0028	0.0051	0.0039	0.0078	0.0031	0.0046	0.0035
mean_mC_byChr	Cluster_1540_0	0.0035	0.0000	0.0022	0.0047	0.0063	0.0020	0.0030	0.0042	0.0048
mean_mC_byChr	Cluster_1540_1	0.0024	0.0031	0.0030	0.0018	0.0000	0.0062	0.0015	0.0020	0.0008
mean_mC_byChr	Cluster_1541_0	0.0005	0.0000	0.0000	0.0010	0.0018	0.0000	0.0000	0.0007	0.0011
mean_mC_byChr	Cluster_1543_0	0.0040	0.0019	0.0028	0.0051	0.0026	0.0044	0.0066	0.0047	0.0049
mean_mC_byChr	Cluster_1544_0	0.0017	0.0023	0.0000	0.0018	0.0028	0.0000	0.0007	0.0014	0.0018
mean_mC_byChr	Cluster_1545_0	0.0035	0.0034	0.0046	0.0032	0.0016	0.0056	0.0043	0.0036	0.0027
mean_mC_byChr	Cluster_1547_0	0.0038	0.0006	0.0086	0.0041	0.0000	0.0053	0.0065	0.0048	0.0045
mean_mC_byChr	Cluster_1548_0	0.0044	0.0077	0.0000	0.0044	0.0027	0.0062	0.0025	0.0036	0.0026
mean_mC_byChr	Cluster_154_0	0.0103	0.0026	0.0106	0.0149	0.0366	0.0000	0.0077	0.0139	0.0199
mean_mC_byChr	Cluster_1554_1	0.0012	0.0000	0.0047	0.0004	0.0014	0.0014	0.0016	0.0015	0.0015
mean_mC_byChr	Cluster_1555_0	0.0034	0.0028	0.0044	0.0034	0.0028	0.0051	0.0032	0.0036	0.0030
mean_mC_byChr	Cluster_1556_0	0.0021	NaN	0.0000	0.0022	0.0000	0.0000	0.0043	0.0021	0.0022
mean_mC_byChr	Cluster_1558_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1561_0	0.0020	0.0035	0.0025	0.0014	0.0012	0.0004	0.0027	0.0016	0.0020
mean_mC_byChr	Cluster_1562_0	0.0012	0.0004	0.0000	0.0019	0.0011	0.0015	0.0019	0.0015	0.0015
mean_mC_byChr	Cluster_1566_0	0.0025	0.0016	0.0000	0.0035	0.0077	0.0019	0.0000	0.0029	0.0032
mean_mC_byChr	Cluster_1567_0	0.0022	0.0018	0.0025	0.0023	0.0037	0.0000	0.0027	0.0023	0.0031
mean_mC_byChr	Cluster_1569_0	0.0067	0.0200	0.0000	0.0053	0.0037	0.0000	0.0070	0.0046	0.0051
mean_mC_byChr	Cluster_1570_0	0.0024	0.0022	0.0024	0.0026	0.0018	0.0022	0.0035	0.0025	0.0026
mean_mC_byChr	Cluster_1571_0	0.0024	0.0043	0.0008	0.0019	0.0023	0.0015	0.0009	0.0016	0.0016
mean_mC_byChr	Cluster_1572_0	0.0103	0.0000	0.0100	0.0133	0.0069	0.0420	0.0023	0.0127	0.0050
mean_mC_byChr	Cluster_1573_0	0.0036	0.0006	0.0035	0.0050	0.0082	0.0005	0.0019	0.0047	0.0055
mean_mC_byChr	Cluster_1575_0	0.0028	0.0012	0.0039	0.0034	0.0033	0.0048	0.0027	0.0035	0.0030
mean_mC_byChr	Cluster_1576_0	0.0031	0.0015	0.0000	0.0048	0.0074	0.0000	0.0017	0.0037	0.0052
mean_mC_byChr	Cluster_1579_0	0.0024	0.0035	0.0014	0.0022	0.0022	0.0019	0.0021	0.0021	0.0022
mean_mC_byChr	Cluster_157_0	0.0061	0.0032	0.0068	0.0073	0.0055	0.0045	0.0105	0.0072	0.0081
mean_mC_byChr	Cluster_1581_0	0.0026	0.0034	0.0000	0.0028	0.0036	0.0009	0.0014	0.0023	0.0026
mean_mC_byChr	Cluster_1585_0	0.0044	0.0024	0.0053	0.0050	0.0061	0.0020	0.0054	0.0050	0.0058
mean_mC_byChr	Cluster_1586_0	0.0048	0.0019	0.0119	0.0061	0.0114	0.0093	0.0030	0.0071	0.0065
mean_mC_byChr	Cluster_1586_1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_158_0	0.0042	0.0037	0.0046	0.0044	0.0046	0.0045	0.0042	0.0044	0.0044
mean_mC_byChr	Cluster_1591_0	0.0033	0.0025	0.0023	0.0037	0.0037	0.0060	0.0020	0.0035	0.0028
mean_mC_byChr	Cluster_1593_0	0.0011	0.0013	0.0036	0.0000	0.0023	0.0000	0.0000	0.0009	0.0012
mean_mC_byChr	Cluster_1595_0	0.0028	0.0064	0.0011	0.0016	0.0026	0.0000	0.0010	0.0015	0.0019
mean_mC_byChr	Cluster_1595_1	0.0009	0.0000	0.0046	0.0000	0.0024	0.0000	0.0000	0.0012	0.0013
mean_mC_byChr	Cluster_1595_2	0.0091	0.0000	0.0000	0.0182	0.0227	0.0000	0.0000	0.0130	0.0182
mean_mC_byChr	Cluster_1597_0	0.0027	0.0034	0.0038	0.0019	0.0038	0.0000	0.0022	0.0023	0.0030
mean_mC_byChr	Cluster_1598_0	0.0029	0.0023	0.0028	0.0033	0.0020	0.0051	0.0030	0.0032	0.0026
mean_mC_byChr	Cluster_1599_0	0.0060	0.0000	0.0081	0.0081	0.0049	0.0061	0.0124	0.0081	0.0090
mean_mC_byChr	Cluster_15_0	0.0032	0.0048	0.0000	0.0032	0.0045	0.0030	0.0011	0.0027	0.0026
